Match_no,Match_Between_bat,Team_Innings,Batsman_Name,Batting_Position,Dismissal,Runs_bat,Balls,4s,6s,Strike_Rate,Match_Between_bowl,Bowling_Team,Bowler_Name,Overs,Maidens,Runs_bowl,Wickets,Economy
40,England vs Netherlands,Netherlands,Aryan Dutt,10,b Adil Rashid,1,3,0,0,33.333,England vs Netherlands,England,David Willey,7.0,2,19,2,2.714
40,England vs Netherlands,Netherlands,Aryan Dutt,10,b Adil Rashid,1,3,0,0,33.333,England vs Netherlands,England,Gus Atkinson,7.0,0,41,0,5.857
40,England vs Netherlands,Netherlands,Aryan Dutt,10,b Adil Rashid,1,3,0,0,33.333,England vs Netherlands,England,Moeen Ali,8.2,0,42,3,5.04
40,England vs Netherlands,Netherlands,Aryan Dutt,10,b Adil Rashid,1,3,0,0,33.333,England vs Netherlands,England,Adil Rashid,8.0,0,54,3,6.75
40,England vs Netherlands,Netherlands,Paul van Meekeren,11,st Jos Buttler b Moeen Ali,4,3,1,0,133.333,England vs Netherlands,Netherlands,Aryan Dutt,10.0,0,67,2,6.7
40,England vs Netherlands,Netherlands,Paul van Meekeren,11,st Jos Buttler b Moeen Ali,4,3,1,0,133.333,England vs Netherlands,Netherlands,Logan van Beek,10.0,0,88,2,8.8
40,England vs Netherlands,Netherlands,Paul van Meekeren,11,st Jos Buttler b Moeen Ali,4,3,1,0,133.333,England vs Netherlands,Netherlands,Paul van Meekeren,10.0,0,57,1,5.7
40,England vs Netherlands,Netherlands,Paul van Meekeren,11,st Jos Buttler b Moeen Ali,4,3,1,0,133.333,England vs Netherlands,Netherlands,Bas de Leede,10.0,0,74,3,7.4
40,England vs Netherlands,Netherlands,Paul van Meekeren,11,st Jos Buttler b Moeen Ali,4,3,1,0,133.333,England vs Netherlands,Netherlands,Roelof van der Merwe,3.0,0,22,0,7.333
40,England vs Netherlands,Netherlands,Paul van Meekeren,11,st Jos Buttler b Moeen Ali,4,3,1,0,133.333,England vs Netherlands,Netherlands,Colin Ackermann,7.0,0,31,0,4.429
40,England vs Netherlands,Netherlands,Paul van Meekeren,11,st Jos Buttler b Moeen Ali,4,3,1,0,133.333,England vs Netherlands,England,Chris Woakes,7.0,0,19,1,2.714
40,England vs Netherlands,Netherlands,Paul van Meekeren,11,st Jos Buttler b Moeen Ali,4,3,1,0,133.333,England vs Netherlands,England,David Willey,7.0,2,19,2,2.714
40,England vs Netherlands,Netherlands,Paul van Meekeren,11,st Jos Buttler b Moeen Ali,4,3,1,0,133.333,England vs Netherlands,England,Gus Atkinson,7.0,0,41,0,5.857
40,England vs Netherlands,Netherlands,Paul van Meekeren,11,st Jos Buttler b Moeen Ali,4,3,1,0,133.333,England vs Netherlands,England,Moeen Ali,8.2,0,42,3,5.04
40,England vs Netherlands,Netherlands,Paul van Meekeren,11,st Jos Buttler b Moeen Ali,4,3,1,0,133.333,England vs Netherlands,England,Adil Rashid,8.0,0,54,3,6.75
41,Sri Lanka vs New Zealand,Sri Lanka,Pathum Nissanka,1,c Tom Latham b Tim Southee,2,8,0,0,25.000,Sri Lanka vs New Zealand,New Zealand,Trent Boult,10.0,3,37,3,3.7
41,Sri Lanka vs New Zealand,Sri Lanka,Pathum Nissanka,1,c Tom Latham b Tim Southee,2,8,0,0,25.000,Sri Lanka vs New Zealand,New Zealand,Tim Southee,8.0,0,52,1,6.5
41,Sri Lanka vs New Zealand,Sri Lanka,Pathum Nissanka,1,c Tom Latham b Tim Southee,2,8,0,0,25.000,Sri Lanka vs New Zealand,New Zealand,Lockie Ferguson,10.0,2,35,2,3.5
41,Sri Lanka vs New Zealand,Sri Lanka,Pathum Nissanka,1,c Tom Latham b Tim Southee,2,8,0,0,25.000,Sri Lanka vs New Zealand,New Zealand,Mitchell Santner,10.0,2,22,2,2.2
41,Sri Lanka vs New Zealand,Sri Lanka,Pathum Nissanka,1,c Tom Latham b Tim Southee,2,8,0,0,25.000,Sri Lanka vs New Zealand,New Zealand,Rachin Ravindra,7.4,0,21,2,2.739
41,Sri Lanka vs New Zealand,Sri Lanka,Pathum Nissanka,1,c Tom Latham b Tim Southee,2,8,0,0,25.000,Sri Lanka vs New Zealand,New Zealand,Glenn Phillips,1.0,0,3,0,3.0
41,Sri Lanka vs New Zealand,Sri Lanka,Pathum Nissanka,1,c Tom Latham b Tim Southee,2,8,0,0,25.000,Sri Lanka vs New Zealand,Sri Lanka,Dilshan Madushanka,6.2,0,58,0,9.158
41,Sri Lanka vs New Zealand,Sri Lanka,Pathum Nissanka,1,c Tom Latham b Tim Southee,2,8,0,0,25.000,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,7.0,0,43,1,6.143
41,Sri Lanka vs New Zealand,Sri Lanka,Pathum Nissanka,1,c Tom Latham b Tim Southee,2,8,0,0,25.000,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,2.0,0,22,0,11.0
41,Sri Lanka vs New Zealand,Sri Lanka,Pathum Nissanka,1,c Tom Latham b Tim Southee,2,8,0,0,25.000,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,4.0,1,20,1,5.0
41,Sri Lanka vs New Zealand,Sri Lanka,Pathum Nissanka,1,c Tom Latham b Tim Southee,2,8,0,0,25.000,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,4.0,0,29,2,7.25
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Janith Perera,2,c Mitchell Santner b Lockie Ferguson,51,28,9,2,182.143,Sri Lanka vs New Zealand,New Zealand,Trent Boult,10.0,3,37,3,3.7
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Janith Perera,2,c Mitchell Santner b Lockie Ferguson,51,28,9,2,182.143,Sri Lanka vs New Zealand,New Zealand,Tim Southee,8.0,0,52,1,6.5
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Janith Perera,2,c Mitchell Santner b Lockie Ferguson,51,28,9,2,182.143,Sri Lanka vs New Zealand,New Zealand,Lockie Ferguson,10.0,2,35,2,3.5
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Janith Perera,2,c Mitchell Santner b Lockie Ferguson,51,28,9,2,182.143,Sri Lanka vs New Zealand,New Zealand,Mitchell Santner,10.0,2,22,2,2.2
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Janith Perera,2,c Mitchell Santner b Lockie Ferguson,51,28,9,2,182.143,Sri Lanka vs New Zealand,New Zealand,Rachin Ravindra,7.4,0,21,2,2.739
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Janith Perera,2,c Mitchell Santner b Lockie Ferguson,51,28,9,2,182.143,Sri Lanka vs New Zealand,New Zealand,Glenn Phillips,1.0,0,3,0,3.0
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Janith Perera,2,c Mitchell Santner b Lockie Ferguson,51,28,9,2,182.143,Sri Lanka vs New Zealand,Sri Lanka,Dilshan Madushanka,6.2,0,58,0,9.158
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Janith Perera,2,c Mitchell Santner b Lockie Ferguson,51,28,9,2,182.143,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,7.0,0,43,1,6.143
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Janith Perera,2,c Mitchell Santner b Lockie Ferguson,51,28,9,2,182.143,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,2.0,0,22,0,11.0
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Janith Perera,2,c Mitchell Santner b Lockie Ferguson,51,28,9,2,182.143,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,4.0,1,20,1,5.0
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Janith Perera,2,c Mitchell Santner b Lockie Ferguson,51,28,9,2,182.143,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,4.0,0,29,2,7.25
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Mendis,3,c Rachin Ravindra b Trent Boult,6,7,1,0,85.714,Sri Lanka vs New Zealand,New Zealand,Trent Boult,10.0,3,37,3,3.7
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Mendis,3,c Rachin Ravindra b Trent Boult,6,7,1,0,85.714,Sri Lanka vs New Zealand,New Zealand,Tim Southee,8.0,0,52,1,6.5
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Mendis,3,c Rachin Ravindra b Trent Boult,6,7,1,0,85.714,Sri Lanka vs New Zealand,New Zealand,Lockie Ferguson,10.0,2,35,2,3.5
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Mendis,3,c Rachin Ravindra b Trent Boult,6,7,1,0,85.714,Sri Lanka vs New Zealand,New Zealand,Mitchell Santner,10.0,2,22,2,2.2
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Mendis,3,c Rachin Ravindra b Trent Boult,6,7,1,0,85.714,Sri Lanka vs New Zealand,New Zealand,Rachin Ravindra,7.4,0,21,2,2.739
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Mendis,3,c Rachin Ravindra b Trent Boult,6,7,1,0,85.714,Sri Lanka vs New Zealand,New Zealand,Glenn Phillips,1.0,0,3,0,3.0
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Mendis,3,c Rachin Ravindra b Trent Boult,6,7,1,0,85.714,Sri Lanka vs New Zealand,Sri Lanka,Dilshan Madushanka,6.2,0,58,0,9.158
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Mendis,3,c Rachin Ravindra b Trent Boult,6,7,1,0,85.714,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,7.0,0,43,1,6.143
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Mendis,3,c Rachin Ravindra b Trent Boult,6,7,1,0,85.714,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,2.0,0,22,0,11.0
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Mendis,3,c Rachin Ravindra b Trent Boult,6,7,1,0,85.714,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,4.0,1,20,1,5.0
41,Sri Lanka vs New Zealand,Sri Lanka,Kusal Mendis,3,c Rachin Ravindra b Trent Boult,6,7,1,0,85.714,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,4.0,0,29,2,7.25
41,Sri Lanka vs New Zealand,Sri Lanka,Sadeera Samarawickrama,4,c Daryl Mitchell b Trent Boult,1,2,0,0,50.000,Sri Lanka vs New Zealand,New Zealand,Trent Boult,10.0,3,37,3,3.7
41,Sri Lanka vs New Zealand,Sri Lanka,Sadeera Samarawickrama,4,c Daryl Mitchell b Trent Boult,1,2,0,0,50.000,Sri Lanka vs New Zealand,New Zealand,Tim Southee,8.0,0,52,1,6.5
41,Sri Lanka vs New Zealand,Sri Lanka,Sadeera Samarawickrama,4,c Daryl Mitchell b Trent Boult,1,2,0,0,50.000,Sri Lanka vs New Zealand,New Zealand,Lockie Ferguson,10.0,2,35,2,3.5
41,Sri Lanka vs New Zealand,Sri Lanka,Sadeera Samarawickrama,4,c Daryl Mitchell b Trent Boult,1,2,0,0,50.000,Sri Lanka vs New Zealand,New Zealand,Mitchell Santner,10.0,2,22,2,2.2
41,Sri Lanka vs New Zealand,Sri Lanka,Sadeera Samarawickrama,4,c Daryl Mitchell b Trent Boult,1,2,0,0,50.000,Sri Lanka vs New Zealand,New Zealand,Rachin Ravindra,7.4,0,21,2,2.739
41,Sri Lanka vs New Zealand,Sri Lanka,Sadeera Samarawickrama,4,c Daryl Mitchell b Trent Boult,1,2,0,0,50.000,Sri Lanka vs New Zealand,New Zealand,Glenn Phillips,1.0,0,3,0,3.0
41,Sri Lanka vs New Zealand,Sri Lanka,Sadeera Samarawickrama,4,c Daryl Mitchell b Trent Boult,1,2,0,0,50.000,Sri Lanka vs New Zealand,Sri Lanka,Dilshan Madushanka,6.2,0,58,0,9.158
41,Sri Lanka vs New Zealand,Sri Lanka,Sadeera Samarawickrama,4,c Daryl Mitchell b Trent Boult,1,2,0,0,50.000,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,7.0,0,43,1,6.143
41,Sri Lanka vs New Zealand,Sri Lanka,Sadeera Samarawickrama,4,c Daryl Mitchell b Trent Boult,1,2,0,0,50.000,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,2.0,0,22,0,11.0
41,Sri Lanka vs New Zealand,Sri Lanka,Sadeera Samarawickrama,4,c Daryl Mitchell b Trent Boult,1,2,0,0,50.000,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,4.0,1,20,1,5.0
41,Sri Lanka vs New Zealand,Sri Lanka,Sadeera Samarawickrama,4,c Daryl Mitchell b Trent Boult,1,2,0,0,50.000,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,4.0,0,29,2,7.25
41,Sri Lanka vs New Zealand,Sri Lanka,Charith Asalanka,5,lbw b Trent Boult,8,8,1,0,100.000,Sri Lanka vs New Zealand,New Zealand,Trent Boult,10.0,3,37,3,3.7
41,Sri Lanka vs New Zealand,Sri Lanka,Charith Asalanka,5,lbw b Trent Boult,8,8,1,0,100.000,Sri Lanka vs New Zealand,New Zealand,Tim Southee,8.0,0,52,1,6.5
41,Sri Lanka vs New Zealand,Sri Lanka,Charith Asalanka,5,lbw b Trent Boult,8,8,1,0,100.000,Sri Lanka vs New Zealand,New Zealand,Lockie Ferguson,10.0,2,35,2,3.5
41,Sri Lanka vs New Zealand,Sri Lanka,Charith Asalanka,5,lbw b Trent Boult,8,8,1,0,100.000,Sri Lanka vs New Zealand,New Zealand,Mitchell Santner,10.0,2,22,2,2.2
41,Sri Lanka vs New Zealand,Sri Lanka,Charith Asalanka,5,lbw b Trent Boult,8,8,1,0,100.000,Sri Lanka vs New Zealand,New Zealand,Rachin Ravindra,7.4,0,21,2,2.739
41,Sri Lanka vs New Zealand,Sri Lanka,Charith Asalanka,5,lbw b Trent Boult,8,8,1,0,100.000,Sri Lanka vs New Zealand,New Zealand,Glenn Phillips,1.0,0,3,0,3.0
41,Sri Lanka vs New Zealand,Sri Lanka,Charith Asalanka,5,lbw b Trent Boult,8,8,1,0,100.000,Sri Lanka vs New Zealand,Sri Lanka,Dilshan Madushanka,6.2,0,58,0,9.158
41,Sri Lanka vs New Zealand,Sri Lanka,Charith Asalanka,5,lbw b Trent Boult,8,8,1,0,100.000,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,7.0,0,43,1,6.143
41,Sri Lanka vs New Zealand,Sri Lanka,Charith Asalanka,5,lbw b Trent Boult,8,8,1,0,100.000,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,2.0,0,22,0,11.0
41,Sri Lanka vs New Zealand,Sri Lanka,Charith Asalanka,5,lbw b Trent Boult,8,8,1,0,100.000,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,4.0,1,20,1,5.0
41,Sri Lanka vs New Zealand,Sri Lanka,Charith Asalanka,5,lbw b Trent Boult,8,8,1,0,100.000,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,4.0,0,29,2,7.25
41,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,6,c Daryl Mitchell b Mitchell Santner,16,27,2,0,59.259,Sri Lanka vs New Zealand,New Zealand,Trent Boult,10.0,3,37,3,3.7
41,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,6,c Daryl Mitchell b Mitchell Santner,16,27,2,0,59.259,Sri Lanka vs New Zealand,New Zealand,Tim Southee,8.0,0,52,1,6.5
41,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,6,c Daryl Mitchell b Mitchell Santner,16,27,2,0,59.259,Sri Lanka vs New Zealand,New Zealand,Lockie Ferguson,10.0,2,35,2,3.5
41,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,6,c Daryl Mitchell b Mitchell Santner,16,27,2,0,59.259,Sri Lanka vs New Zealand,New Zealand,Mitchell Santner,10.0,2,22,2,2.2
41,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,6,c Daryl Mitchell b Mitchell Santner,16,27,2,0,59.259,Sri Lanka vs New Zealand,New Zealand,Rachin Ravindra,7.4,0,21,2,2.739
41,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,6,c Daryl Mitchell b Mitchell Santner,16,27,2,0,59.259,Sri Lanka vs New Zealand,New Zealand,Glenn Phillips,1.0,0,3,0,3.0
41,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,6,c Daryl Mitchell b Mitchell Santner,16,27,2,0,59.259,Sri Lanka vs New Zealand,Sri Lanka,Dilshan Madushanka,6.2,0,58,0,9.158
41,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,6,c Daryl Mitchell b Mitchell Santner,16,27,2,0,59.259,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,7.0,0,43,1,6.143
41,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,6,c Daryl Mitchell b Mitchell Santner,16,27,2,0,59.259,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,2.0,0,22,0,11.0
41,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,6,c Daryl Mitchell b Mitchell Santner,16,27,2,0,59.259,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,4.0,1,20,1,5.0
41,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,6,c Daryl Mitchell b Mitchell Santner,16,27,2,0,59.259,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,4.0,0,29,2,7.25
41,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,7,c Daryl Mitchell b Mitchell Santner,19,24,2,1,79.167,Sri Lanka vs New Zealand,New Zealand,Trent Boult,10.0,3,37,3,3.7
41,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,7,c Daryl Mitchell b Mitchell Santner,19,24,2,1,79.167,Sri Lanka vs New Zealand,New Zealand,Tim Southee,8.0,0,52,1,6.5
41,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,7,c Daryl Mitchell b Mitchell Santner,19,24,2,1,79.167,Sri Lanka vs New Zealand,New Zealand,Lockie Ferguson,10.0,2,35,2,3.5
41,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,7,c Daryl Mitchell b Mitchell Santner,19,24,2,1,79.167,Sri Lanka vs New Zealand,New Zealand,Mitchell Santner,10.0,2,22,2,2.2
41,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,7,c Daryl Mitchell b Mitchell Santner,19,24,2,1,79.167,Sri Lanka vs New Zealand,New Zealand,Rachin Ravindra,7.4,0,21,2,2.739
41,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,7,c Daryl Mitchell b Mitchell Santner,19,24,2,1,79.167,Sri Lanka vs New Zealand,New Zealand,Glenn Phillips,1.0,0,3,0,3.0
41,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,7,c Daryl Mitchell b Mitchell Santner,19,24,2,1,79.167,Sri Lanka vs New Zealand,Sri Lanka,Dilshan Madushanka,6.2,0,58,0,9.158
41,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,7,c Daryl Mitchell b Mitchell Santner,19,24,2,1,79.167,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,7.0,0,43,1,6.143
41,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,7,c Daryl Mitchell b Mitchell Santner,19,24,2,1,79.167,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,2.0,0,22,0,11.0
41,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,7,c Daryl Mitchell b Mitchell Santner,19,24,2,1,79.167,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,4.0,1,20,1,5.0
41,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,7,c Daryl Mitchell b Mitchell Santner,19,24,2,1,79.167,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,4.0,0,29,2,7.25
41,Sri Lanka vs New Zealand,Sri Lanka,Chamika Karunaratne,8,c Tom Latham b Lockie Ferguson,6,17,1,0,35.294,Sri Lanka vs New Zealand,New Zealand,Trent Boult,10.0,3,37,3,3.7
41,Sri Lanka vs New Zealand,Sri Lanka,Chamika Karunaratne,8,c Tom Latham b Lockie Ferguson,6,17,1,0,35.294,Sri Lanka vs New Zealand,New Zealand,Tim Southee,8.0,0,52,1,6.5
41,Sri Lanka vs New Zealand,Sri Lanka,Chamika Karunaratne,8,c Tom Latham b Lockie Ferguson,6,17,1,0,35.294,Sri Lanka vs New Zealand,New Zealand,Lockie Ferguson,10.0,2,35,2,3.5
41,Sri Lanka vs New Zealand,Sri Lanka,Chamika Karunaratne,8,c Tom Latham b Lockie Ferguson,6,17,1,0,35.294,Sri Lanka vs New Zealand,New Zealand,Mitchell Santner,10.0,2,22,2,2.2
41,Sri Lanka vs New Zealand,Sri Lanka,Chamika Karunaratne,8,c Tom Latham b Lockie Ferguson,6,17,1,0,35.294,Sri Lanka vs New Zealand,New Zealand,Rachin Ravindra,7.4,0,21,2,2.739
41,Sri Lanka vs New Zealand,Sri Lanka,Chamika Karunaratne,8,c Tom Latham b Lockie Ferguson,6,17,1,0,35.294,Sri Lanka vs New Zealand,New Zealand,Glenn Phillips,1.0,0,3,0,3.0
41,Sri Lanka vs New Zealand,Sri Lanka,Chamika Karunaratne,8,c Tom Latham b Lockie Ferguson,6,17,1,0,35.294,Sri Lanka vs New Zealand,Sri Lanka,Dilshan Madushanka,6.2,0,58,0,9.158
41,Sri Lanka vs New Zealand,Sri Lanka,Chamika Karunaratne,8,c Tom Latham b Lockie Ferguson,6,17,1,0,35.294,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,7.0,0,43,1,6.143
41,Sri Lanka vs New Zealand,Sri Lanka,Chamika Karunaratne,8,c Tom Latham b Lockie Ferguson,6,17,1,0,35.294,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,2.0,0,22,0,11.0
41,Sri Lanka vs New Zealand,Sri Lanka,Chamika Karunaratne,8,c Tom Latham b Lockie Ferguson,6,17,1,0,35.294,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,4.0,1,20,1,5.0
41,Sri Lanka vs New Zealand,Sri Lanka,Chamika Karunaratne,8,c Tom Latham b Lockie Ferguson,6,17,1,0,35.294,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,4.0,0,29,2,7.25
41,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,9,not out,38,91,3,0,41.758,Sri Lanka vs New Zealand,New Zealand,Trent Boult,10.0,3,37,3,3.7
41,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,9,not out,38,91,3,0,41.758,Sri Lanka vs New Zealand,New Zealand,Tim Southee,8.0,0,52,1,6.5
41,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,9,not out,38,91,3,0,41.758,Sri Lanka vs New Zealand,New Zealand,Lockie Ferguson,10.0,2,35,2,3.5
41,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,9,not out,38,91,3,0,41.758,Sri Lanka vs New Zealand,New Zealand,Mitchell Santner,10.0,2,22,2,2.2
41,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,9,not out,38,91,3,0,41.758,Sri Lanka vs New Zealand,New Zealand,Rachin Ravindra,7.4,0,21,2,2.739
41,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,9,not out,38,91,3,0,41.758,Sri Lanka vs New Zealand,New Zealand,Glenn Phillips,1.0,0,3,0,3.0
41,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,9,not out,38,91,3,0,41.758,Sri Lanka vs New Zealand,Sri Lanka,Dilshan Madushanka,6.2,0,58,0,9.158
41,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,9,not out,38,91,3,0,41.758,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,7.0,0,43,1,6.143
41,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,9,not out,38,91,3,0,41.758,Sri Lanka vs New Zealand,Sri Lanka,Dhananjaya de Silva,2.0,0,22,0,11.0
41,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,9,not out,38,91,3,0,41.758,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,4.0,1,20,1,5.0
41,Sri Lanka vs New Zealand,Sri Lanka,Maheesh Theekshana,9,not out,38,91,3,0,41.758,Sri Lanka vs New Zealand,Sri Lanka,Angelo Mathews,4.0,0,29,2,7.25
41,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,10,c Trent Boult b Rachin Ravindra,1,20,0,0,5.000,Sri Lanka vs New Zealand,New Zealand,Trent Boult,10.0,3,37,3,3.7
41,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,10,c Trent Boult b Rachin Ravindra,1,20,0,0,5.000,Sri Lanka vs New Zealand,New Zealand,Tim Southee,8.0,0,52,1,6.5
41,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,10,c Trent Boult b Rachin Ravindra,1,20,0,0,5.000,Sri Lanka vs New Zealand,New Zealand,Lockie Ferguson,10.0,2,35,2,3.5
41,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,10,c Trent Boult b Rachin Ravindra,1,20,0,0,5.000,Sri Lanka vs New Zealand,New Zealand,Mitchell Santner,10.0,2,22,2,2.2
41,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,10,c Trent Boult b Rachin Ravindra,1,20,0,0,5.000,Sri Lanka vs New Zealand,New Zealand,Rachin Ravindra,7.4,0,21,2,2.739
41,Sri Lanka vs New Zealand,Sri Lanka,Dushmantha Chameera,10,c Trent Boult b Rachin Ravindra,1,20,0,0,5.000,Sri Lanka vs New Zealand,New Zealand,Glenn Phillips,1.0,0,3,0,3.0
